url,out,checksum
https://researchdata.ntu.edu.sg/api/access/datafile/111140?gbrecs=true,..\data\S0016\S0016_full_SQobold_spl.wav,08b35d38bf65ecc5ec76bfb77d36b8976d894714ae3e9c3b68506ba91eea2cada1f237f70b042887fac80d446ee3a7f4f75e061c1413c043940c2bd168cc69b1
https://researchdata.ntu.edu.sg/api/access/datafile/111160?gbrecs=true,..\data\S0016\S0016_full_Zylia_02ch.wav,b0c1534acd400c39dd31b6a3280da1e05fe89a8b95d06a2c9693b8a92958fb9f4ea484a0f508237f3b9008fed6de5b1d7af75acd89604246b8dfd7d72bea2b54
Upon request,..\data\S0016\S0016_full_Zylia_19ch_part01.wav,3000e273544f0a74e72df91eb4ad1d8f3b3d3109a9e43174ecca95023aa42fbce701322e3bdc20098f99b67a8c0f8e04e7ead9e09b4d3cdeb4970477fc048226
https://researchdata.ntu.edu.sg/api/access/datafile/111095?gbrecs=true,..\data\S0017\S0017_1min_Insta360.mp4,a3ca94e38c4caa66fea9e14ed019904314f52cee32777627156629e1086d3f0210d40fa2d358c6da5b7f6b2e5fd5ca3247e64e90ea647033e0fe21b62728f6dd
https://researchdata.ntu.edu.sg/api/access/datafile/111327?gbrecs=true,..\data\S0017\S0017_1min_SQobold_all.hdf,7c03b4e8536b29f731a9b88a4c5f961d1fa5beb9434a801a3b74476c1f522686c5bb204f52ad8ff5b7f0ebcfed20e912412a6becb489e0f61997e34c1830efd3
https://researchdata.ntu.edu.sg/api/access/datafile/110317?gbrecs=true,..\data\S0017\S0017_1min_SQobold_bin.wav,ce1e34b6f43ecb6ec9984715bfe3e1673ca657df56b23492089a3839b20a467057c2b9e33acfd9362d548d81846cd0cf736c8e611163f88a4a9a641f0abe2385
https://researchdata.ntu.edu.sg/api/access/datafile/110197?gbrecs=true,..\data\S0017\S0017_1min_SQobold_spl.wav,0872da4191bb55ac15a3f65067c92d40a3694ff1146456162a7835e88614a6b6e27d815589b5b8049167df34b587113c3d846211232563188dabae7e0b3a8276
https://researchdata.ntu.edu.sg/api/access/datafile/110241?gbrecs=true,..\data\S0017\S0017_1min_Zylia_02ch.wav,f02578134e3f22aedcd8826beb1fe22b962ec43a716a84e98db532ca9caeb99ed3f6bc1b8b0fe1bc355790baa40969d01f6a11f2e1346f4407324ecaa70e296a
https://researchdata.ntu.edu.sg/api/access/datafile/110181?gbrecs=true,..\data\S0017\S0017_1min_Zylia_19ch.wav,fe40a665b1bef39eefa387951e82efbf23e092fc86786663631251af7b6254789b1f03625fd6bf9af32215a06f1a37a988a99f1ef42e21f9beed91a77f86df76
Upon request,..\data\S0017\S0017_full_Insta360.mp4,a4cdab5b4720c9ee119cd411072e16ffd23538a03d3784a423b04deb2f738297d3d772158d715fd08d0874f1845b2f4d31ee4bfdf750080bec60f922a6bd14fb
https://researchdata.ntu.edu.sg/api/access/datafile/111156?gbrecs=true,..\data\S0017\S0017_full_SQobold_all.hdf,16888b55a092f8ff80359791ba54ec7bef6ec1d8c879cb1b38458af9de727efde638af1356b8ca0f10f3b8b84999825799fb8b903bba141e2e029fe3f97ddcba
https://researchdata.ntu.edu.sg/api/access/datafile/110470?gbrecs=true,..\data\S0017\S0017_full_SQobold_bin.wav,0452566ddd11a1ec85f43c6cf73d7078734eb48827fafe3b7d3d25c84438d21abb44cd88380f87c8834358bc1af47c3f4ca8e19d9295b79d5fb5e8bc12bc7b4b
https://researchdata.ntu.edu.sg/api/access/datafile/111141?gbrecs=true,..\data\S0017\S0017_full_SQobold_spl.wav,c0043af12b242aa867edc6a2c1414b4d7fc11d37e6096237dbff08ec0ff7b587ca15f9f7f861ad047ab7134c43e5a0541bd4684d472dd5a398e5fcbef55baf91
https://researchdata.ntu.edu.sg/api/access/datafile/111154?gbrecs=true,..\data\S0017\S0017_full_Zylia_02ch.wav,8286cf9783014c2ab86b56f7b104e8a15b5df3b286246710e6edee7d8b0ad09db5ba7452a3c00f99a749e8da6f1fa05671d1468731a65563bc71d872ec0cc14a
Upon request,..\data\S0017\S0017_full_Zylia_19ch_part01.wav,154a21ac2d2c74b65d1a6b9f37f1db51c1cbf8715ca6631c79c2862b04f8b3c36dc3531a452ec32863d65f64fc6d05056769c4e414e654d497913ee288a458aa
https://researchdata.ntu.edu.sg/api/access/datafile/111106?gbrecs=true,..\data\S0018\S0018_1min_Insta360.mp4,e218241a2800b56fedd6ed1c22ad5e2fe9090c5f5e8eec8f1417d5af021575f10eda969add7c12cfc38241051c9292681d862fa0dcadfba9b74e6068a5a2c0f5
https://researchdata.ntu.edu.sg/api/access/datafile/111346?gbrecs=true,..\data\S0018\S0018_1min_SQobold_all.hdf,4ea647a1b066098082d45017a0dcc24dc6c9d20c6d525ad2fcbf249666038e077f4e279ac1622079ecfaa8d80abf681b8f550208985178d8d9c72e723fc4d2a2
https://researchdata.ntu.edu.sg/api/access/datafile/110302?gbrecs=true,..\data\S0018\S0018_1min_SQobold_bin.wav,5d671ea157ffa794059292dbe268f6b807e179b8cbb0dfc3441f3c0e5905d0d5379ca569bdc987ada7b1fda0d9b212050eec28757b2ac67b9507116ff4a02a66
https://researchdata.ntu.edu.sg/api/access/datafile/110280?gbrecs=true,..\data\S0018\S0018_1min_SQobold_spl.wav,24cb4db7f21e8d86a8136f8803856c205ed08a4a2cc630c5980f95cccb924602a04c97a758c900fbcb63470158702cdb77fc766bdcb1691489a6da661370102d
https://researchdata.ntu.edu.sg/api/access/datafile/110245?gbrecs=true,..\data\S0018\S0018_1min_Zylia_02ch.wav,f98b184e5957c35314585dcde22ba7aeb114c540186a5d5b2d3dd7ced5b3c06324c0c84e29178d2964b97c0b1cfd9b7fbaa9eec937a70444e340b6ab730542c1
https://researchdata.ntu.edu.sg/api/access/datafile/110308?gbrecs=true,..\data\S0018\S0018_1min_Zylia_19ch.wav,1752ca39fa9b51808b2319250f7ad1f74c76f9f5682156cd78221f4d4c01845927f53c7b4fc512e22fb826bd6e55c4673fcc144ae01849a0d8afc9214e1e6d89
Upon request,..\data\S0018\S0018_full_Insta360.mp4,a36c7a3d1b4718722669ed5e729ff1104a3d94539bb832b1d1f048f99750f9cebd37bae43c2a57f6233d9080058d153d8518d03961bf006d9b0821f73eb52917
https://researchdata.ntu.edu.sg/api/access/datafile/111150?gbrecs=true,..\data\S0018\S0018_full_SQobold_all.hdf,ec5e2b701c2c42c7375f80531dabb3b9a75d9795a9945454a846022ea8c803c08598fd4b4f1f77b639d6eba58e2a8e65ac759aba839715458c36e5b93ad9ebcd
https://researchdata.ntu.edu.sg/api/access/datafile/110508?gbrecs=true,..\data\S0018\S0018_full_SQobold_bin.wav,2cc86f001713bc8c3ebf923b073b2b8815faa4cac0c1e28dd90f8a8543b6b162d3f10f0ed60e42140d02601db3be967d400c5e2fe9eb58c2054012e38a470070
https://researchdata.ntu.edu.sg/api/access/datafile/111153?gbrecs=true,..\data\S0018\S0018_full_SQobold_spl.wav,814016a32c15d36c29e47a3c269e6560a3619c048f8b832929488f44f372a49cdbbd15533e877de174e957ef3fd2dcd8a01de7209b52c3e0b419de6f34a564a7
https://researchdata.ntu.edu.sg/api/access/datafile/111148?gbrecs=true,..\data\S0018\S0018_full_Zylia_02ch.wav,f32fe339d0cf599e10a99ecab261bee7cde896f216bcbeeb74ac92cb769c1f6358b222b94926dc2e8e581c6b060dbddc7b61c224d5e37998c5fffee212dfbab0
Upon request,..\data\S0018\S0018_full_Zylia_19ch_part01.wav,6583989f9b3b7248d766f2f5683c34abadebf8533b9d146247b85c4bf459d93d81915c28cf7fd9b47a42e0949cc3065cbb0b521611c6d5ea7991fc9e33955c4a
Upon request,..\data\S0018\S0018_full_Zylia_19ch_part02.wav,f217daa703a85a23b5b5e0c25399f5b70e0bd22d8b16055a01d6f46d9b3cdc3bcbd7a206d6911569a88f3b0005e2adc561da8dd65fcb4d43b7e6f13082cfeaba
https://researchdata.ntu.edu.sg/api/access/datafile/111104?gbrecs=true,..\data\S0019\S0019_1min_Insta360.mp4,4c2313ebb292fc29d8617c5b1320472f68d0817934cc3a7871710dfb87aa52df2cccb65ef9a1a91a373403a588818b7f41efd3458b010e4ab60d8ebbc6f5c873
https://researchdata.ntu.edu.sg/api/access/datafile/111355?gbrecs=true,..\data\S0019\S0019_1min_SQobold_all.hdf,b9e65c0b5fada3cd8613d9565d34e88ff9585640b89ff4a19fa096d5ebc1598f6897d462c29f638557a1b0dc2b8681654124d2ef1b9025d0c192e7f5b129d9dd
https://researchdata.ntu.edu.sg/api/access/datafile/110327?gbrecs=true,..\data\S0019\S0019_1min_SQobold_bin.wav,5db818571604953a99885c238fd071aad49a5b710d6d06bb7f1327aff7c4629bb9b5f4ecd1d4dff643fb46c3240ba1e63a71be9c75c0ed57fd65f3a67e1d2805
https://researchdata.ntu.edu.sg/api/access/datafile/110260?gbrecs=true,..\data\S0019\S0019_1min_SQobold_spl.wav,ca74e6ff413d294d216602ec1a6b485d5fd7b896c361722051867678035ff814687aac244113129c58df130ae0a48ac12113cadeaec9a378215f681a97f5c91d
https://researchdata.ntu.edu.sg/api/access/datafile/110325?gbrecs=true,..\data\S0019\S0019_1min_Zylia_02ch.wav,d4cdc3f1dfbd9497cfe3f72c354d116bb1a367bc2c1a52df5eea38184825f46792807df6423d933e914f41bbdd6d0b478bbac96d31004bd58a5f1c39c7bae5d7
https://researchdata.ntu.edu.sg/api/access/datafile/110306?gbrecs=true,..\data\S0019\S0019_1min_Zylia_19ch.wav,96a8ca9f058eaf211e69db0949aacb20fcf42beb11c1d04406edca09076739e4e7b0fe2bcf7d537a8b9abd153afd625d3fc8451f1026701e01504a615f92ca02
Upon request,..\data\S0019\S0019_full_Insta360.mp4,05b69cafbc78a6ecbc04238a805f9b3c638353f649eab86ea0783d733f36923850c9322b782780ce6728688d12632a453bb6e40e5134ae54df330c26d51c6186
https://researchdata.ntu.edu.sg/api/access/datafile/111167?gbrecs=true,..\data\S0019\S0019_full_SQobold_all.hdf,d75fe271ec13adea90b89f6fd825fb89362dd7ffebbd3fd8dfbb011622c4d7142d6c167bc48e7322416adcf5ef8f5efc59ccbd02da2fc7bf666b439047d6f82f
https://researchdata.ntu.edu.sg/api/access/datafile/110501?gbrecs=true,..\data\S0019\S0019_full_SQobold_bin.wav,c427a1ead6e77b632fccbb9167ef51ecf5a1c8352fbc2075b4668a1e03dd23e1a020c563bb1e3ff20b7937fa3bc298f8bdfcdebc845be3b100ff320143cf8df7
https://researchdata.ntu.edu.sg/api/access/datafile/111188?gbrecs=true,..\data\S0019\S0019_full_SQobold_spl.wav,292c02fcbaab3083becd7559de22210f6c99324126c7bd2410a13e73f1e361e4c1683a661dd57141b28e3737f45a663ec28073715f26b4bf1f9dd9086759695f
https://researchdata.ntu.edu.sg/api/access/datafile/111165?gbrecs=true,..\data\S0019\S0019_full_Zylia_02ch.wav,49bcdb1ad1ab7f4bd6ece55a52e16f61f536235039bf14e994f0c011fd881f439a08961bdbed9b5a9ba39047cedd5517e800b9ae9810d8baad0b1ffcb967a05f
Upon request,..\data\S0019\S0019_full_Zylia_19ch_part01.wav,c49c61b53b05d615603a694ae91280d16dfbb377fe46a6f6e71f22eb25de7dbbd4c9f515200b208cc0c47105292ae6df148a2a70dbc9bd8f5df1b6fadab4986d
https://researchdata.ntu.edu.sg/api/access/datafile/111112?gbrecs=true,..\data\S0020\S0020_1min_Insta360.mp4,3486c3120ead7d92efa82498c35cc5737417e33fc50b2c6eb6385d244a3de20e837beba91ec3324ad6aed375151aa17d44e3e155ed21204d9b5e6ada5e7cc7d0
https://researchdata.ntu.edu.sg/api/access/datafile/111315?gbrecs=true,..\data\S0020\S0020_1min_SQobold_all.hdf,7414b12da79d598c687abfc9e8a6bed03cba5b8abcf871aaaac8b744e1fc1b8c0af844f0c2d016cf76175e5351c931ee1fcf05a2f24971d157d90ee703fc59e3
https://researchdata.ntu.edu.sg/api/access/datafile/110372?gbrecs=true,..\data\S0020\S0020_1min_SQobold_bin.wav,e7e3a24335867857532df30e2a5630bade55ee4ca6bd4f2215f4d13e7155dde80fa260a0124a1d408f9344c62f1ccf903626854ab0a7a262af7bc632b8dc584f
https://researchdata.ntu.edu.sg/api/access/datafile/110265?gbrecs=true,..\data\S0020\S0020_1min_SQobold_spl.wav,1d940a97c5c496d7f7e5dea81c13e2866f0dee8f78deb7e3fadd8d4b7142919ae6d9e53588260e0d741229a313502da7543e52434476d4eec006f26b3eabc7b4
https://researchdata.ntu.edu.sg/api/access/datafile/110263?gbrecs=true,..\data\S0020\S0020_1min_Zylia_02ch.wav,cf53c53cce6b30f3d7825e49f9e92c4518ab4011e9ed830ca61abab0101004cfe2bd9fc067d226f939bb6d681299ca81ed11767e88998cf935ae4449bdbfe20e
https://researchdata.ntu.edu.sg/api/access/datafile/110322?gbrecs=true,..\data\S0020\S0020_1min_Zylia_19ch.wav,0bfa7610b127ed89da0e4561d7383740a8438790d10e3d02e9e6e0e359bfe848fbb41c27cfd8921f747e045ff0791b85c40fc045a4f76ef44fb05924cd91f5b0
Upon request,..\data\S0020\S0020_full_Insta360.mp4,18bc65944f3fe1f482ba0bb03e077796b30cc7543b0418fe8f0707b12153784333a48cf409241b39b1065abfdaca7b26389556760877e1e50efe2a23c547af20
https://researchdata.ntu.edu.sg/api/access/datafile/111173?gbrecs=true,..\data\S0020\S0020_full_SQobold_all.hdf,5e8166996a72a2ce22c23feec436a57a2dadb873cb1d8a2038ecc226f446efa07f161d649ad7745afbcfd7acd80234fbfe4a5091ba72090212cd0580f621ac2c
https://researchdata.ntu.edu.sg/api/access/datafile/110494?gbrecs=true,..\data\S0020\S0020_full_SQobold_bin.wav,d7c116838098f1bcc755c5d51d402f6e5c73afab38f53b341e40fded52aa33dfa11fc281cdc5af06ac67cc431a8d2ee4c0a066cce2e98f1eecf2690077660539
https://researchdata.ntu.edu.sg/api/access/datafile/111168?gbrecs=true,..\data\S0020\S0020_full_SQobold_spl.wav,320b3743918fd6f54b3711ed7a2485ff84eb2d27fba29b8f160ac9b0fa9e78a5e93f38010c8fc0bdb6bd59c7a80ddc667ef244da854c128f68f8ef2b74d7a1be
https://researchdata.ntu.edu.sg/api/access/datafile/111166?gbrecs=true,..\data\S0020\S0020_full_Zylia_02ch.wav,7a542f1b09d2e6d3d81f46169ef8d45ab430fd98e7f5b9b918cd25934067c62e5aefe66f2cf6f20375086a06e697aaa45824e8e58da1884f3b17885642d47828
Upon request,..\data\S0020\S0020_full_Zylia_19ch_part01.wav,28779e0717d741f7ac85c586752bb14604fd5450b79537afae5a0fa6f4e9aedfe60bc757e46ed44e9dadb5470bc90f802733265671d377f0a3a1fb6bcffe1318
Upon request,..\data\S0020\S0020_full_Zylia_19ch_part02.wav,a1fd5e7dc4f745b8914a6ce6aa6605786af3254fcb70f498adb0866e940388c02bbaec04c0ef620c8fa6b8abde35f6fb7a423b933589f792471032b36a3b438d
https://researchdata.ntu.edu.sg/api/access/datafile/111056?gbrecs=true,..\data\S0021\S0021_1min_Insta360.mp4,f1f6d017957a8e4c3d41f49fc5617b2126fb62733b0cca13af0ffad7116b520b03b79184d2ce7684edc80bcf063f8afcd6854d6844faf472cee3082384d26bf0
https://researchdata.ntu.edu.sg/api/access/datafile/111351?gbrecs=true,..\data\S0021\S0021_1min_SQobold_all.hdf,ec47c0d56a8acc65be1c8761fbf82e17f625e9f4ca1847e5425ea89d3a48a2a88100873ce20252a4b19bb2037a83c59310bac971d74498f234d73b81deb7e2c7
https://researchdata.ntu.edu.sg/api/access/datafile/110147?gbrecs=true,..\data\S0021\S0021_1min_SQobold_bin.wav,1aa39e66987a5518371acff0240f130b5c98de66933d0007d62b05e94d9023be4319ad5593ab846cad090a9ab5d6a667349bd1d34e6de901b396330dae0a190b
https://researchdata.ntu.edu.sg/api/access/datafile/110146?gbrecs=true,..\data\S0021\S0021_1min_SQobold_spl.wav,6ab6bea63b2d9f77c6dc18df068977a8a5c9d63d5343c506faca294a000772ccd6e2bb5e8485d872694fcad81c9954a7e3a15e852ccbf987c6d393f0820293e9
https://researchdata.ntu.edu.sg/api/access/datafile/110216?gbrecs=true,..\data\S0021\S0021_1min_Zylia_02ch.wav,e7c07c863801af6c38cdf3dd7b4bdb28b50f60e6c98d9ee1ca1a27260321ebf6dc2f757076bb2b213dc67934f0d21ec5f32f41f61ae2c0e0edeb492b886ad29d
https://researchdata.ntu.edu.sg/api/access/datafile/110346?gbrecs=true,..\data\S0021\S0021_1min_Zylia_19ch.wav,34217c32dc8979214474ad63748c64e1a5746a0f7cd9ba8a9a61a96eb22d7882b3bb4abe34049802806ec2c16d36c8fa60de74e7b7fbcc31d08fc6cab6d5f8c7
Upon request,..\data\S0021\S0021_full_Insta360.mp4,e0fa4fc28017aa476d741f53d02d9f2fbe72363b62c069ed617d5a09335bf6f134ab732ff63154d03ced7a378996f51df7bdd5b8943ac3a9dc3e493391e85d26
https://researchdata.ntu.edu.sg/api/access/datafile/111171?gbrecs=true,..\data\S0021\S0021_full_SQobold_all.hdf,5de30e3d2a547f44ef1e535e503d97285f809c67d3518c784128b09bc13518d7a1b330f133df560011441d801ee3bc1bf977a335160b21910cc897cf66eb8393
https://researchdata.ntu.edu.sg/api/access/datafile/110478?gbrecs=true,..\data\S0021\S0021_full_SQobold_bin.wav,f72227e7aea1039dcb2072a3b3f442275195fedfb5c46fe8e635d7c992c1e0acb2a0a59807d07ed0cd21fc72ed82996da5d742e55db5771c7f83289f85b6947a
https://researchdata.ntu.edu.sg/api/access/datafile/111199?gbrecs=true,..\data\S0021\S0021_full_SQobold_spl.wav,9687e40d86a31bc5eee1cb3f4f3981ff85bbfce3cba1eebe34e8260f65be4ca2cf0932127ade78b206b431d6c0bacb66f5af5ef1b3600567c0db7a4ae69541e6
https://researchdata.ntu.edu.sg/api/access/datafile/111200?gbrecs=true,..\data\S0021\S0021_full_Zylia_02ch.wav,27f00cf86680ed1f9ae2cf629a204c59c1cd8522a3e45702138354644a70c6530f90e6a9ea38dbdcd25c8d074b1e2f6a1c8368ba1ee2d800da64d032a8edaf13
Upon request,..\data\S0021\S0021_full_Zylia_19ch_part01.wav,e9aae264372ee43ad2358939134c47bfc85f24a94cc3e8c9416a1e1549108efe9115f2b3b899b8b25c1bd0feb15fd8e497032cefc710586d1d45aeca3fdf24c1
Upon request,..\data\S0021\S0021_full_Zylia_19ch_part02.wav,4022b6beb1aba167b3a0489ebf17be74d2d0eff2ad34976e78718764fffe0261371235dd6dda0498b6548ba1a11202bcc46f0a503ebb98bd7e084eb04c82a242
https://researchdata.ntu.edu.sg/api/access/datafile/111094?gbrecs=true,..\data\S0022\S0022_1min_Insta360.mp4,824221af21d4935f5037f987886d0e9d8bcaccc2b54eb5bcd3a3cfa41af1e7fb19a5512415045f1484b1658de0d0c46f22f378289c400d17863cdb8753af204d
https://researchdata.ntu.edu.sg/api/access/datafile/111333?gbrecs=true,..\data\S0022\S0022_1min_SQobold_all.hdf,01b29d47ca7c17b334386837c8acd60cc80780a09e4cbc9677a02d8a5b812ad6541e17918d77578b1bfcdc1630c122aee07549a2a2eb7db1aa0ed0658a809749
https://researchdata.ntu.edu.sg/api/access/datafile/110336?gbrecs=true,..\data\S0022\S0022_1min_SQobold_bin.wav,073060ceb276c7abce3b0e44dd88c49e46160900da70f3c8dec173b363feb4e683804318e791157e944d9a0cc65f4d6b5dd410ee5d62c26796814d50daf1dda8
https://researchdata.ntu.edu.sg/api/access/datafile/110316?gbrecs=true,..\data\S0022\S0022_1min_SQobold_spl.wav,65b47942077e8d5591f4480ce8cf257d146fa5d09404e2cadc3d7e215a12857b21bb798d85b71508d8865f89a68b2061c01f0f1c35a23ff53f0ddf69ff58636a
https://researchdata.ntu.edu.sg/api/access/datafile/110357?gbrecs=true,..\data\S0022\S0022_1min_Zylia_02ch.wav,55a4dd89bd9d6769df85cf5b5b06ac0aecc5f5bcd9d4ccaaf2be458951d67ca3e41c4fd24b50a1f7cce421904644941b56a5d662a37f187f5a8510d3b154ea1d
https://researchdata.ntu.edu.sg/api/access/datafile/110307?gbrecs=true,..\data\S0022\S0022_1min_Zylia_19ch.wav,c0e5c386f99c4ce7e3bb74d87e3560eac6dd10374ce5d5e471fdb118609c654b8dbb7287ea96a6f059941ddbeef5024637232176d507f588f158c384ed4ade3a
Upon request,..\data\S0022\S0022_full_Insta360.mp4,e2461b4fe093b89cee5c5a594c21bd03afa628f514528761995db1d8e741f191fd648f4e78dae8840503e60394ec45c846acdc3289ab1a5fa7821dc9f29d6791
https://researchdata.ntu.edu.sg/api/access/datafile/111180?gbrecs=true,..\data\S0022\S0022_full_SQobold_all.hdf,b4439f5a5b95f1a655b066b096da29359f46a9dc8632753345a91fead72869177ccbba2e2448ae87cdb4dcb33871b6d852d82fa818f1e22762173f3e92228711
https://researchdata.ntu.edu.sg/api/access/datafile/110480?gbrecs=true,..\data\S0022\S0022_full_SQobold_bin.wav,ef9b3c499ed284535a67b48ca2632435a9456742f5541ed99c2dfb5da4632c8b7677ebfc0dbeae1cb10d29abeee2ded0aa3bdc4068ae2c0a087cd4bf99c26e29
https://researchdata.ntu.edu.sg/api/access/datafile/111178?gbrecs=true,..\data\S0022\S0022_full_SQobold_spl.wav,9c1f595bbca9a25005cc34332ac2724dfa23b8e737d5ea0bf56e5df02ee2485098213333eaa3f100a2de63321c24ee0bc0675ab1b25695e139ff96ecbadbfe44
https://researchdata.ntu.edu.sg/api/access/datafile/111191?gbrecs=true,..\data\S0022\S0022_full_Zylia_02ch.wav,be1eea0ed0cf078f3d09455ca4f6595d8c29bb34cef86e53cd91c7045598e6ecda64f789b844ddb5ba1d6ddcb61049caa5641c4982a3a69916334c5fb6bf45a3
Upon request,..\data\S0022\S0022_full_Zylia_19ch_part01.wav,0bf8cf3f7984671ede7af1e8144f02a79136d9a3b36e3159643b5cb9a2210426827e506b31d4232c61fb541c89227b5e8ff3c783f8927bde45563a3ca11e356e
Upon request,..\data\S0022\S0022_full_Zylia_19ch_part02.wav,057d8f0b367d137dea2a3aaac6edb83e6955759dd589b583e149a30b8db68087c1594df936421125160ba7b00c3b00decb4c678c6dc5636bc5bf11d324b7da46
https://researchdata.ntu.edu.sg/api/access/datafile/111357?gbrecs=true,..\data\S0023\S0023_1min_Insta360.mp4,8b540e844cb6f718db7181d5f7c52dc7dbebf5787249dfa1bb175c864eafc666f378cc3debdac1f78b04346296b13865f57ec2e3fb35fe4cb07fce7ebb862a7d
https://researchdata.ntu.edu.sg/api/access/datafile/111349?gbrecs=true,..\data\S0023\S0023_1min_SQobold_all.hdf,1dc78de5749420610d6cb8f0ab334761ec48c7b3415180963419882b6db8c4aaaa6afbde7ae3a4c230f289055969f32ee976534b0d8dbfc0c973c9a89648f717
https://researchdata.ntu.edu.sg/api/access/datafile/110294?gbrecs=true,..\data\S0023\S0023_1min_SQobold_bin.wav,4ba7b440e8e610e2e403cad5f1551811441e7286d50c3c5eddeb2550d29f2ec880faacf177cc34e2aea8d8568ff0c6088fd85df72c72f712da59db584fa45c50
https://researchdata.ntu.edu.sg/api/access/datafile/110203?gbrecs=true,..\data\S0023\S0023_1min_SQobold_spl.wav,165333503fae824da0484023feb181afd6fcbc3e86c930d0fdbcdf8810772d2617f751b9473a71c5496146a1d2b71fa35330810b3915605aaca7ecef2ec7b65a
https://researchdata.ntu.edu.sg/api/access/datafile/110243?gbrecs=true,..\data\S0023\S0023_1min_Zylia_02ch.wav,e8ae7075d289b6c2e77e8c30b226ef41dac6982925f67f9391c1967a717a6a97561cf7ac8227f1c06ec522eba67b96949866085b6fdde84d5382d729d97744d8
https://researchdata.ntu.edu.sg/api/access/datafile/110383?gbrecs=true,..\data\S0023\S0023_1min_Zylia_19ch.wav,b7b1bc582fe48dac781711b2ec27574ffa6741631d97c2d4bc20bda56326d17fd51e41f69f24c9d9c6eb15e9a38ef598b090a32c09060db234efba794aabf720
Upon request,..\data\S0023\S0023_full_Insta360.mp4,d9d010b86f9650c73eba56f8af25edf6eff75feb977db65c756147ab16f92a4fde541ca83103c24321715634032d8fa188735aea171e73c3d404429f62e9c1ea
https://researchdata.ntu.edu.sg/api/access/datafile/111190?gbrecs=true,..\data\S0023\S0023_full_SQobold_all.hdf,614e5ad9cb1b7f391ba896d04ae7277b895cdfb59598c871c25c341640ab2f4a96e6d1ad7c049547b7e5d7053f4ad0af6e57870adf3828c3211e48aba98236db
https://researchdata.ntu.edu.sg/api/access/datafile/110493?gbrecs=true,..\data\S0023\S0023_full_SQobold_bin.wav,39569c42d9ad4d6317ac35dcddbf7f95bad7acc651d254896fcb910bd6e19f1f4fb14904d3097ccd8f985ddf1735576d82d006cb9a802ef50fcec29895edfeb4
https://researchdata.ntu.edu.sg/api/access/datafile/111201?gbrecs=true,..\data\S0023\S0023_full_SQobold_spl.wav,8b4f24a22d1d8ddce3d1571f07130871fbe60203a91cd71699595a7be02ec15e50d8994e28d191843466b5ee6e4f87e5a68bd48b01576e9c57bf72c780ce2267
https://researchdata.ntu.edu.sg/api/access/datafile/111182?gbrecs=true,..\data\S0023\S0023_full_Zylia_02ch.wav,15f96591c463b71ffcb8cd754fc6f733ce389801ed426f08ef8ea6f74a6e224933e48d05552d7313fab4cbce3f1842ee70fe31f793d0dbfa7955291d4422d655
Upon request,..\data\S0023\S0023_full_Zylia_19ch_part01.wav,d30a096cb4382c8b2acd3656d19bc742ce1b36cd0035fe7d325e78a7b27878381eb8e673b8f53738997221a17340081eeb944382aa618c64f04c4a587e5e7864
https://researchdata.ntu.edu.sg/api/access/datafile/111057?gbrecs=true,..\data\S0024\S0024_1min_Insta360.mp4,d4148df4f7b9783f1153297c1c72b5b09e6e21d408a3a48ef29958a816f2e0af3f39a22950cd2066001b76f7e744bc33768a9aec8fe9b6d089d01a5bbc8b2b2e
https://researchdata.ntu.edu.sg/api/access/datafile/111335?gbrecs=true,..\data\S0024\S0024_1min_SQobold_all.hdf,02a26a7db979ee115ebfcd3334b55f23fc489a3bb6b721bf4653b865d38d81e09a5f03102f2ae0808734ae55c1613ed3c8c3813d0a2ee2f0f3a291a072db904b
https://researchdata.ntu.edu.sg/api/access/datafile/110334?gbrecs=true,..\data\S0024\S0024_1min_SQobold_bin.wav,b53fab5ffb20fb7206e1289bd1774432e828aeca82b9673d78340bd0eb401277ef902dceca20f5387359f3198000ebaa50855633e4bdaa7c3b576c1f8e71c28f
https://researchdata.ntu.edu.sg/api/access/datafile/110344?gbrecs=true,..\data\S0024\S0024_1min_SQobold_spl.wav,5b985a7f30dd704dd53ac957477c363172a3d8f8406e4247fe49b50ef59a454f4ad98bdf9935b0ee3b44292c1271b53ab6a78c833020dd749446c37054bbab73
https://researchdata.ntu.edu.sg/api/access/datafile/110235?gbrecs=true,..\data\S0024\S0024_1min_Zylia_02ch.wav,325c261c9217db7e2c2fec1865607d595b27aed47e2863a764f644368068091c5295af1a5c22d95b8f1f9d54ee2f1e068125856383f7ae4d70ef3b4ba6d95615
https://researchdata.ntu.edu.sg/api/access/datafile/110337?gbrecs=true,..\data\S0024\S0024_1min_Zylia_19ch.wav,65f3cfb7a4506c0ed96ccb4a5fb7c829eb20ff305218dfca32f86cf4cdceab0d5a1d9fcc7fc859dfe557d7fab9ab17ccb3dc1a75b4d8389a0e14462e5091fbe3
Upon request,..\data\S0024\S0024_full_Insta360.mp4,d99f692309b41369552ff261ee08f797f318fa6c53246f3b3048a22e8e6aa4180ff516dfd58342249a4f2f5f398acdaf9d84fd78bf5b4d36c2e245c5fba9fc7a
https://researchdata.ntu.edu.sg/api/access/datafile/111196?gbrecs=true,..\data\S0024\S0024_full_SQobold_all.hdf,55a259265a8c36e4b13cf7ebc4458dbb270e9f44b16e6230c2605d486184b83a9009d41512b20567dd986c84f0617fb5df64a4a585ca29539fbfd97523c419de
